20170,7810,3388,3604,85',7
20171,7809,4204,3751,75',36
20172,7808,3241,NULL,24',17
20173,7807,4346,4341,18',23
20174,7807,4341,NULL,14',23
20175,7807,4341,NULL,57',23
20176,7811,3546,3281,74',11
20177,7811,4328,2413,27',11
20178,7804,3823,4268,49',3
20179,7804,4056,2636,41',3
20180,7777,4304,2110,80',34
20181,7777,3121,NULL,30',34
20182,7777,3121,1004,45',34
20183,7784,2704,NULL,87',1
20184,7779,3327,3565,10',2
20185,7779,4138,NULL,82',10
20186,7778,3360,4133,62',4
20187,7778,3982,2686,82',39
20188,7778,4287,NULL,90 +3',4
20189,7780,4355,4357,39',14
20190,7780,4363,4366,76',14
20191,7780,4296,3222,22',7
20192,7780,4296,3388,61',7
20194,7785,336,3664,68',12
20195,7781,2579,3996,26',38
20196,7781,2053,3158,37',42
20197,7781,1629,1495,61',42
20198,7783,3754,3734,69',36
20199,7783,2013,3746,85',36
20201,7776,4346,4341,05',23
20202,7776,4346,4341,69',23
20204,7787,1887,4117,76',7
20205,7787,4117,NULL,52',7
20206,7787,3388,4117,75',7
20208,7791,3903,NULL,16',10
20209,7791,3175,2916,90 +1',10
20210,7791,2553,1337,36',3
20211,7791,3903,1869,13',10
20212,7792,3281,4328,61',11
20213,7792,4328,3546,06',11
20214,7792,4145,4328,64',11
20215,7792,4328,3546,54',11
20216,7788,3121,1004,82',34
20218,7793,2303,NULL,45 +1',17
20219,7793,4381,2393,55',17
20220,7793,4382,3241,67',17
20221,7789,4346,1962,83',23
20222,7789,4171,4341,73',23
20223,7794,3066,4048,50',39
20224,7790,4029,4349,66',14
20225,7790,1526,3244,33',21
20226,7790,4356,NULL,13',14
20228,7795,2839,2616,11',1
20229,7795,3013,2837,69',1
20230,7786,3803,2928,32',2
20231,7786,2053,1495,71',42
20232,7757,2749,4036,35',27
20233,7757,3821,2636,56',3
20234,7757,2749,NULL,29',27
20235,7756,2704,NULL,90 +3',1
20236,7756,2839,2837,25',1
20237,7756,3046,4255,16',1
20238,7759,4138,1575,47',10
20240,7759,1732,NULL,63',39
20241,7760,4000,3205,25',38
20243,7760,4363,4364,26',14
20244,7765,2064,3156,42',12
20245,7762,2844,4395,41',29
20246,7762,4185,4077,76',29
20247,7762,4375,NULL,79',17
20248,7762,4395,NULL,70',29
20249,7761,4148,2413,76',11
20250,7761,1629,1495,59',42
20251,7764,4171,4346,12',23
20252,7764,3206,NULL,52',36
20253,7764,4346,4171,06',23
20254,7764,4346,4171,34',23
20255,7763,4296,3604,76',7
20256,7763,3030,NULL,59',7
20257,7766,3154,NULL,09',4
20258,7766,3010,3324,77',2
20259,7766,3360,4287,51',4
20260,7766,3420,3154,90 +2',4
20261,7766,3324,3564,80',2
20262,7766,3360,3420,83',4
20263,7767,2905,3388,68',7
20264,7767,1887,4296,18',7
20265,7775,3062,3285,86',12
20266,7775,3285,3664,81',12
20267,7769,4141,4324,86',11
20268,7769,2844,4185,45 +4',29
20269,7769,2613,4185,31',29
20270,7769,2613,2844,55',29
20271,7769,4152,4141,85',11
20273,7768,1004,3121,13',34
20274,7768,3121,NULL,02',34
20275,7768,4366,4357,77',14
20276,7770,2839,NULL,37',1
20277,7770,3241,4371,22',17
20278,7770,4377,4381,66',17
20279,7773,4346,4213,59',23
20280,7773,4346,4171,19',23
20281,7771,3983,NULL,90 +3',39
20282,7771,4218,4048,55',39
20283,7774,4192,NULL,19',21
20284,7774,2845,4192,73',21
20285,7774,2845,2270,86',21
20286,7774,4421,2681,59',45
20287,7772,2579,2746,53',38
20289,7772,1249,2524,84',27
20290,7772,4000,NULL,88',38
20291,7772,4093,NULL,80',27
20292,7736,3803,NULL,90 +3',2
20293,7745,2616,2839,15',1
20294,7745,3796,NULL,90 +5',1
20295,7745,4171,3919,14',23
20296,7738,2662,4287,68',4
20297,7737,2723,NULL,48',17
20298,7737,2471,4276,37',27
20299,7737,3829,4036,86',27
20301,7742,2064,4161,35',12
20302,7739,4296,1887,22',7
20303,7740,2844,NULL,56',29
20304,7743,3983,3066,68',39
20305,7743,4357,4364,10',14
20306,7741,3823,NULL,43',3
20307,7741,3823,2553,69',3
20308,7744,2424,2681,83',45
20310,7812,2279,2755,61',2
20311,7812,3650,2524,63',27
20312,7752,3796,2616,08',1
20313,7751,2553,2322,86',3
20314,7751,3823,NULL,58',3
20316,7753,3546,3281,85',11
20317,7753,2620,NULL,60',4
20318,7747,4421,2892,36',45
20319,7747,4413,2892,77',45
20320,7747,4421,2681,66',45
20321,7754,2723,4375,86',17
20322,7754,2823,3241,77',17
20323,7754,4313,NULL,54',10
20324,7754,4381,1464,90 +1',17
20325,7754,3135,NULL,72',10
20326,7749,4346,3683,11',23
20327,7748,3029,3744,65',36
20328,7748,4224,NULL,54',39
20329,7755,4192,3513,90 +3',21
20330,7755,2530,3158,75',42
20331,7750,3285,2064,43',12
20332,7750,4161,3664,56',12
20333,7750,3156,1634,21',12
20334,7750,4161,3285,61',12
20335,7750,3452,3285,45 +1',12
20336,7816,1249,3435,26',27
20337,7816,2844,3713,36',29
20338,7816,4395,NULL,55',29
20339,7816,1249,3623,70',27
20340,7815,2616,3052,15',1
20341,7815,1629,1772,09',42
20342,7821,4192,NULL,22',21
20343,7821,3955,NULL,75',21
20344,7817,3850,3205,28',38
20345,7817,4412,2892,01',45
20346,7817,2341,NULL,15',45
20347,7817,2531,2341,31',45
20348,7817,4000,3205,33',38
20349,7817,4413,4421,04',45
20350,7817,3996,2579,54',38
20351,7817,4000,3850,69',38
20352,7819,3366,3066,45 +2',39
20353,7819,3066,3366,36',39
20354,7819,3983,NULL,15',39
20355,7819,3983,2669,13',39
20356,7813,4296,3388,40',7
20358,7813,2705,3388,60',7
20359,7813,3604,3388,16',7
20360,7820,3420,4287,64',4
20361,7820,1353,4287,13',4
20362,7820,3363,NULL,80',4
20363,7820,3420,NULL,25',4
20364,7820,3154,NULL,01',4
20365,7820,3420,3107,19',4
20366,7820,2723,2728,84',17
20367,7814,4138,NULL,82',10
20368,7814,4138,1575,24',10
20369,7814,4138,NULL,28',10
20370,7822,3653,4145,45 +1',11
20371,7837,1353,4290,31',4
20372,7837,4133,2890,34',4
20373,7837,2553,3807,60',3
20374,7839,3654,4148,39',11
20375,7839,4381,2835,66',17
20376,7839,2723,NULL,48',17
20377,7839,4151,4145,90 +2',11
20378,7839,4328,4152,90 +4',11
20379,7838,3388,3604,16',7
20380,7838,4296,NULL,27',7
20381,7838,3867,2942,65',7
20383,7841,2047,NULL,12',42
20385,7841,2583,NULL,39',27
20386,7841,1249,2524,45',27
20387,7840,4364,NULL,22',14
20388,7840,4363,4353,09',14
20389,7843,2531,4405,86',45
20390,7842,2064,3820,20',12
20391,7845,3206,2529,11',36
20392,7845,4030,NULL,55',1
20393,7845,3746,2529,15',36
20394,7845,4247,2837,30',1
20395,7845,3013,NULL,04',1
20396,7844,1526,NULL,63',21
20397,7844,2845,4192,02',21
20398,7846,3850,NULL,86',38
20399,7846,2669,4048,14',39
20400,7846,4000,3999,09',38
20401,7846,2669,3780,79',39
20402,7846,3366,NULL,12',39
20403,7828,3562,2755,35',2
20405,7827,2616,NULL,80',1
20406,7827,4357,3956,12',14
20407,7827,4365,4355,85',14
20408,7827,3013,3052,02',1
20409,7827,2616,2837,72',1
20410,7827,4363,4357,27',14
20412,7829,2529,3208,90',36
20414,7829,3744,3206,75',36
20415,7835,4218,4048,87',39
20416,7836,3712,3903,25',10
20418,7836,4135,NULL,61',10
20419,7836,4103,3363,50',4
20420,7836,2916,3175,28',10
20421,7830,2517,4397,34',29
20422,7830,3121,NULL,12',34
20423,7830,4123,2110,35',34
20424,7832,4148,2413,89',11
20425,7832,4148,4328,70',11
20426,7831,336,1634,28',12
20427,7831,3062,NULL,41',12
20428,7833,2723,2393,89',17
20429,7521,3447,1943,27',12
20430,7521,1629,1772,52',42
20431,7523,3982,4219,50',39
20432,7523,3513,3723,23',21
20433,7523,4192,2845,03',21
20434,7516,2837,3548,89',1
20435,7516,2616,2839,71',1
20436,7516,2616,3548,46',1
20437,7518,4138,3462,38',10
20439,7518,3850,3196,49',38
20440,7517,4103,1494,36',4
20441,7517,2662,3363,90 +4',4
20442,7517,3420,4287,29',4
20443,7517,4103,3587,76',4
20444,7517,4403,4415,86',45
20445,7520,4213,NULL,30',23
20446,7520,4213,2797,27',23
20447,7520,4213,4172,54',23
20448,7520,3823,2867,37',3
20449,7519,2100,4145,89',11
20450,7519,4152,4328,68',11
20453,7525,4365,4350,48',14
20454,7525,1982,4397,86',29
20455,7525,3739,4029,31',14
20456,7504,4204,NULL,03',36
20457,7501,3154,4133,50',4
20458,7501,1353,NULL,18',4
20459,7501,4397,2844,90 +1',29
20461,7502,1526,3180,80',21
20462,7502,2845,1518,67',21
20463,7496,3550,NULL,40',1
20464,7498,2622,3564,83',2
20465,7498,1887,2705,19',7
20467,7498,3063,2279,63',2
20468,7497,2064,3447,68',12
20469,7497,2064,NULL,25',12
20470,7497,4161,NULL,58',12
20471,7497,4161,3447,05',12
20472,7497,2064,3820,20',12
20473,7499,4328,3546,63',11
20474,7499,4328,4145,13',11
20475,7499,4328,4145,69',11
21461,7875,3388,4510,03',7
21462,7875,4296,3030,44',7
21463,7875,4488,3324,75',2
21464,7875,3604,3222,31',7
21465,7882,3281,NULL,80',11
21466,7882,4148,NULL,63',11
21467,7882,3404,1575,34',10
21468,7882,4138,NULL,66',10
21470,7876,3420,4503,45 +3',4
21471,7878,2603,NULL,19',17
21472,7878,4364,4356,11',14
21473,7877,3664,3062,41',12
21474,7877,4538,NULL,35',12
21475,7877,1004,4308,03',34
21476,7877,2616,2934,10',12
21478,7879,4701,NULL,89',39
21479,7879,3366,3066,51',39
21480,7880,2531,2681,64',45
21481,7880,4405,2341,20',45
21482,7880,4659,NULL,29',45
21483,8023,4395,NULL,03',29
21484,8023,4185,3563,90 +4',29
21485,8023,3850,3507,28',29
21486,7881,2529,4437,90 +1',36
21487,7881,3239,NULL,74',21
21488,7890,4480,4477,31',1
21489,7890,4477,4480,68',1
21490,7874,3131,NULL,29',40
21491,7874,3420,1494,81',4
21493,7874,2620,4503,69',4
21494,7874,4306,4586,25',40
21495,7874,3360,4503,90 +5',4
21496,7891,4171,NULL,59',23
21497,7891,3562,3565,22',2
21498,7884,2603,NULL,59',17
21499,7884,3281,4151,90 +3',11
21500,7884,4151,3281,61',11
21501,7884,4148,NULL,16',11
21502,7885,3850,NULL,45 +7',29
21503,7885,2681,2341,45 +1',45
21504,7885,4659,4657,66',45
21505,7885,3850,NULL,40',29
21506,7892,4615,4627,55',20
21507,7892,2616,NULL,87',12
21508,7892,4627,4084,16',20
21509,7892,2616,3285,23',12
21510,7892,2616,3447,90 +2',12
21511,7887,4437,3744,82',36
21512,7887,3206,4204,65',36
21513,7886,4558,4363,85',14
21514,7886,4123,1526,68',21
21516,7889,3366,4701,49',39
21518,7889,1629,2047,76',42
21519,7888,4209,2542,29',25
21520,7888,2040,2447,01',25
21521,7888,2542,NULL,41',25
21522,7981,3563,2274,65',29
21523,7981,4521,1004,62',34
21524,7981,4185,3850,70',29
21525,7981,3850,2274,50',29
21526,7973,4481,4477,45 +1',1
21527,7973,4246,2839,24',1
21528,7973,4480,NULL,42',1
21529,7973,3513,4193,71',21
21530,7973,2845,NULL,10',21
21531,7973,2839,4252,90 +1',1
21532,7973,4477,4480,60',1
21533,7975,4328,3281,67',11
21535,7975,4145,NULL,43',11
21536,7975,3281,3546,74',11
21538,7974,3462,NULL,65',10
21539,7974,4138,3462,58',10
21540,7974,4138,4316,47',10
21541,7977,4356,3427,60',14
21542,7976,4213,NULL,90 +3',23
21543,7976,4659,4654,58',45
21544,7976,4657,NULL,87',45
21545,7979,4592,3186,51',40
21547,7979,4510,NULL,10',7
21548,7978,4627,NULL,23',20
21550,7978,3823,3241,49',17
21551,7978,4084,4604,45 +1',20
21552,7982,2647,2550,48',25
21553,7982,2047,2299,13',42
21554,7980,4204,3206,50',36
21555,7980,4503,4496,39',4
21556,7980,3206,2529,10',36
21557,7984,3681,3427,90',14
21558,7984,4510,4504,12',7
21559,7990,4618,4616,34',20
21560,7990,4616,NULL,60',20
20577,7471,2841,3829,79',27
20578,7471,2620,2524,45 +2',27
20580,7666,2270,3239,35',21
20581,7666,3239,4192,63',21
20582,7472,4357,NULL,45',14
20585,7474,2064,3062,13',12
20586,7474,3206,3744,37',36
20587,7467,3999,NULL,47',38
20588,7467,4056,2385,20',3
20589,7467,3850,4000,22',38
20590,8034,1308,4145,90 +3',11
20591,8035,1962,4342,81',23
20592,8036,3850,4185,42',29
20593,8042,4659,NULL,29',45
20594,8042,2934,2616,16',12
20595,8038,4290,4671,82',36
20596,8038,2390,NULL,43',36
20597,8038,4558,NULL,23',14
20598,8039,3388,NULL,73',7
20599,8039,2058,2542,14',25
20600,8039,2905,3388,64',7
20602,8041,4103,4289,75',4
20604,8041,4503,4501,83',4
20605,8041,800,4287,58',4
20606,8041,4100,NULL,29',4
20607,8041,3420,4496,03',4
20608,8041,4103,4501,90 +1',4
20609,8041,3360,NULL,34',4
20610,8033,2122,1575,51',10
20611,8033,4138,3462,90 +2',10
21359,7917,4365,NULL,61',14
21361,7917,4138,NULL,02',10
21362,7917,4138,NULL,38',10
21363,7917,4138,4705,57',10
21364,7917,4363,4355,87',14
21365,7919,1629,2299,12',42
21366,7919,1629,NULL,36',42
21367,7918,4593,4585,62',40
21368,7918,4213,4172,58',23
21369,7918,4213,4167,83',23
21370,7918,3483,4585,57',40
21371,7920,3850,4395,51',29
21372,7913,3420,4287,20',4
21373,7913,4287,NULL,53',4
21374,7913,4255,4252,42',1
21375,7930,2934,2064,15',12
21376,7930,3448,2064,71',12
21377,7930,3156,2616,08',12
21378,7924,4141,NULL,05',11
21379,7924,4328,4141,60',11
21380,7924,2100,NULL,89',11
21381,7925,4659,NULL,71',45
21382,7925,4593,NULL,44',40
21383,7925,2681,2424,78',45
21384,7925,4306,4585,31',40
21386,7931,4606,4618,04',20
21387,7931,4606,2701,90',20
21388,7931,1982,4514,88',34
21389,7926,3241,4570,35',17
21390,7926,3751,4197,85',36
21391,7926,4570,2940,90 +2',17
21392,7926,2529,3206,05',36
21393,7926,2390,NULL,22',36
21394,7932,3957,1526,58',21
21395,7932,2270,3121,67',21
21397,7928,4701,3066,10',39
21398,7928,4296,3388,11',7
21399,7928,3366,4701,23',39
21400,7927,4481,4480,41',1
21401,7927,4477,2839,83',1
21402,7927,2839,4481,77',1
21403,7927,3982,1756,21',25
21404,7923,3360,4287,76',4
21405,7923,4363,3739,11',14
21406,7923,800,NULL,22',4
21407,7923,3420,3360,14',4
21408,7923,4503,4287,31',4
21409,7893,4255,2704,35',1
21410,7893,2839,4477,88',1
21412,7893,2701,NULL,45',20
21414,7893,4480,NULL,31',1
21415,7893,4255,NULL,71',1
21416,7902,4213,1962,90',23
21417,7902,2905,3388,88',7
21418,7902,4213,4341,49',23
21419,7902,3030,3388,15',7
21420,7894,4487,NULL,16',2
21421,7894,4492,NULL,88',2
21422,7896,4161,4537,63',12
21423,7896,4537,NULL,66',12
21424,7896,4540,4161,82',12
21425,7896,336,NULL,51',12
21427,7895,2007,NULL,89',34
21428,7895,3247,3408,32',34
21429,7899,1629,NULL,15',42
21430,7899,4534,3281,35',11
21431,7901,1526,4123,74',21
21432,7901,3513,3955,71',21
21433,7901,1526,2270,18',21
21434,7901,3484,4592,90',40
21435,7900,4138,NULL,71',10
21436,7900,3850,2847,29',29
21437,7909,1575,NULL,46',10
21439,7909,3664,4538,51',12
21440,7903,1494,4287,85',4
21441,7911,4213,4171,19',23
21442,7910,4030,NULL,82',1
21443,7910,2574,4145,40',11
21444,7905,3604,3030,82',7
21445,7905,4507,NULL,43',7
21446,7905,2905,3604,22',7
21447,7904,4604,4616,63',20
21449,7904,4627,4618,58',20
21450,7904,4084,4627,72',20
21451,7904,2098,2928,36',2
21452,7906,4290,3206,71',36
21454,7912,1526,NULL,61',21
21455,7912,2603,4383,32',17
21456,7908,4701,NULL,90 +1',39
21457,7908,3780,3247,31',34
21458,7908,1004,4308,68',34
21459,7907,3850,2613,09',29
21460,7907,2040,4690,90 +3',25
20612,8033,3404,1575,08',10
20613,8033,1575,2122,36',10
20616,8019,3121,2991,76',21
20617,8019,3388,3600,90',7
20618,8019,4296,4118,90 +2',7
20619,8022,2007,1004,19',34
20620,8022,4171,4550,54',23
20621,8022,3780,1004,63',34
20622,8020,3654,NULL,86',11
20623,8020,2064,3062,16',12
20624,8020,2616,NULL,90 +2',12
20625,8020,4148,3281,60',11
20626,8020,2064,3664,29',12
20627,8015,4084,4604,61',20
20628,8016,2274,4395,66',29
20630,8016,3420,4503,11',4
20631,8016,4287,NULL,49',4
20632,8017,4363,4558,44',14
20633,8017,4557,4558,16',14
20634,8017,4659,4408,51',45
20635,8017,4659,4657,90 +3',45
20636,8017,3681,4363,40',14
20637,8017,4558,NULL,77',14
20638,8017,4657,NULL,59',45
20639,8021,1632,4316,76',10
20640,8021,2148,1575,11',10
20641,8021,4135,3712,79',10
20644,8018,2634,3241,26',17
20645,8018,3979,4048,74',39
20646,8018,2723,1934,71',17
20647,8018,3979,NULL,19',39
20648,8024,4492,4491,51',2
20649,8024,1575,2148,87',10
20650,8024,3803,4492,40',2
20651,8024,4492,4491,29',2
20652,8025,2616,NULL,16',12
20653,8025,3448,1634,19',12
20654,8025,2945,4185,72',29
20655,8025,2064,2616,59',12
20656,8026,4534,4145,39',11
20657,8026,4148,3654,78',11
20658,8026,4328,3546,10',11
20659,8026,4213,3680,51',23
20660,8027,4356,4357,15',14
20661,8027,3066,4701,51',39
20662,8027,4357,4356,64',14
20663,8028,3241,NULL,68',17
20664,8028,4521,2007,88',34
20665,8028,3241,4383,52',17
20666,8032,3483,3484,71',40
20667,8032,2839,4477,80',1
20668,8032,4477,4480,32',1
20669,8032,4477,4480,60',1
20670,8032,4477,3046,34',1
20671,8032,4480,3046,14',1
20672,8032,4592,4587,66',40
20673,8029,2796,3158,52',42
20675,8030,4666,NULL,75',21
20676,8082,4213,NULL,25',4
20677,8082,4627,4604,58',20
20678,8082,4503,NULL,45',4
20679,8082,4084,4616,75',20
20680,7993,4492,4489,80',2
20681,7997,2616,1634,01',12
20682,7998,4627,NULL,32',20
20683,7998,4558,NULL,45',14
20684,7999,2047,2530,81',42
20685,7999,2530,2796,85',42
20686,7999,4346,NULL,47',23
20687,8000,4659,4654,09',45
20688,8000,2681,4408,39',45
20689,8000,2681,NULL,11',45
20690,8000,4290,NULL,45 +3',36
20691,8001,3513,NULL,16',21
20692,8001,2270,3513,07',21
20694,8002,2100,1308,72',11
20695,8002,4152,NULL,69',11
20696,7996,3604,NULL,28',7
20697,7996,2839,3548,01',1
20698,8003,4659,2424,88',45
20699,8003,4659,2341,90 +1',45
20700,8004,4193,4123,55',21
20701,8004,1526,3121,77',21
20702,8004,1526,4421,72',21
20703,8005,2916,2148,43',10
20704,8006,3604,NULL,33',7
20706,8012,4213,NULL,21',23
20708,8012,4552,4342,71',23
20709,8011,3681,NULL,08',14
20710,8011,4356,4353,37',14
20711,8011,2847,2274,44',29
20712,8007,4381,4377,18',17
20713,8007,4491,4489,08',2
20714,8008,3484,NULL,08',40
20715,8008,2064,2934,30',12
20716,8008,4577,3186,23',40
20717,8008,3446,3062,13',12
20719,8008,2616,2064,34',12
20720,8008,4592,3186,19',40
20721,8009,2980,2579,75',42
20722,8010,2058,NULL,63',25
20723,8010,3982,2058,86',25
20724,8010,4690,NULL,90 +1',25
20725,8010,4287,3420,13',4
20726,8098,2839,4481,67',1
20727,8098,4481,3547,64',1
20728,8098,3712,NULL,60',10
20729,8098,4138,3712,05',10
20730,8094,4346,4549,19',23
20732,8094,4341,NULL,31',23
20733,8101,2064,2934,27',12
20734,8101,2064,4538,08',12
20735,8101,3851,NULL,03',20
20736,8102,4357,4356,32',14
20737,8102,3513,1526,80',21
20738,8103,4592,3878,90 +5',40
20739,8103,4287,3420,45 +1',4
20740,8103,800,4287,66',4
20741,8103,4592,3878,87',40
20742,8096,3158,NULL,23',42
20743,8096,3366,4224,61',39
20744,8096,1629,NULL,48',42
20745,8096,4224,4699,50',39
20746,8099,3030,1887,29',7
20748,8099,3206,NULL,65',36
20749,8100,3780,1004,49',34
20750,8100,2040,3014,48',25
20752,8100,3247,1004,10',34
20753,8104,4480,NULL,78',1
20754,8105,4492,2755,02',2
20755,8105,2905,4507,21',7
20756,8105,3604,2905,69',7
20757,8105,4492,4487,61',2
20758,8105,3604,3030,90 +3',7
20759,8105,2622,4489,24',2
20760,8106,2064,3156,79',12
20761,8112,3154,1575,29',10
20762,8112,4328,1308,78',11
20763,8112,4151,2100,23',11
20764,8112,1575,NULL,73',10
20765,8107,4549,NULL,68',23
20766,8107,4287,3420,61',4
20767,8107,3683,4339,41',23
20768,8107,800,1494,55',4
20769,8107,4549,4339,90',23
20770,8109,3483,4585,07',40
20771,8109,3483,1045,85',40
20773,8113,3513,3955,67',21
20774,8110,3175,3014,77',25
20775,8111,3066,3029,90',39
20776,8111,4615,3851,85',20
20777,8111,1732,4048,25',39
20778,8111,4627,3851,64',20
20870,8050,2047,NULL,05',42
20871,8051,2274,3563,53',29
20872,8069,1934,3241,78',17
20873,8070,4138,1575,52',10
20874,8070,4138,1575,26',10
20875,8070,4316,4138,19',10
20877,8062,3654,NULL,43',11
20878,8062,4151,NULL,56',11
20879,8071,2905,4296,60',7
20880,8071,4346,3169,02',23
20881,8071,3030,NULL,43',7
20882,8063,4616,NULL,35',20
20884,8064,2681,4654,09',45
20885,8064,3803,4492,44',2
20886,8064,2531,NULL,90 +4',45
20888,8065,3121,4193,79',21
20889,8065,4306,NULL,04',40
20890,8065,2805,4421,10',21
20891,8065,2845,2270,51',21
20892,8066,3247,4516,39',34
20893,8066,4290,4438,49',36
20894,8066,3408,4308,58',34
20895,8067,4349,4029,90',14
20896,8067,2647,NULL,26',25
20898,8068,2616,4161,43',12
20899,8068,4161,NULL,35',12
20900,8068,4161,NULL,63',12
20901,8068,2616,3452,88',12
20902,8059,1717,NULL,40',29
20903,8059,2270,NULL,51',21
20905,8093,2839,4480,54',1
20906,8093,3520,NULL,18',25
20907,8093,4477,4480,53',1
20908,8093,4481,2839,47',1
20909,8093,4480,3547,22',1
20910,8093,4481,4480,57',1
20911,8043,3513,NULL,61',21
20912,8043,1526,3956,57',21
20913,8043,3513,2270,73',21
20914,8043,3513,4421,84',21
20915,8044,1887,2905,52',7
20916,8044,3222,921,77',7
20917,8044,4701,NULL,82',39
20918,8045,3247,NULL,08',34
20920,8046,2616,1634,71',12
20922,8046,2934,NULL,58',12
20923,8046,4161,1634,90',12
20924,8046,4346,3919,68',23
20925,8046,4166,NULL,04',23
20926,8046,3156,NULL,25',12
20927,8047,4287,4501,38',4
20929,8048,2723,4569,68',17
20930,8048,3744,3754,29',36
20931,8134,4213,4100,28',4
20932,8135,3484,1045,84',40
20933,8135,3388,3604,59',7
20934,8135,4507,3388,66',7
20935,8135,3604,3600,42',7
20936,8136,4538,2064,87',12
20937,8136,4538,2064,76',12
20938,8136,4538,2616,45 +1',12
20939,8136,2064,3452,90',12
20940,8137,1658,2940,77',17
20941,8137,4572,3823,14',17
20942,8137,4616,NULL,45 +1',20
20943,8138,3520,2447,45 +4',25
20944,8139,4185,NULL,70',29
20946,8139,4514,NULL,34',34
20948,8140,2424,NULL,85',45
20949,8142,3513,4421,37',21
20950,8142,2270,1518,39',21
20951,8142,4246,2839,51',1
20952,8141,2122,4525,02',10
20953,8141,4138,2148,49',10
20954,8141,4138,4525,18',10
20955,8141,4138,NULL,34',10
20956,8143,3281,4151,45 +1',11
20959,8121,2755,NULL,79',2
20960,8114,4502,NULL,90 +2',4
20961,8114,800,4503,86',4
20962,8114,4103,3420,23',4
20963,8114,3066,4224,58',39
20964,8114,4503,4496,56',4
20965,8123,4437,3744,81',36
20966,8123,4290,2529,90 +1',36
20967,8122,335,2616,13',12
20968,8122,2616,3664,45 +1',12
20969,8116,4151,3654,39',11
20970,8116,2423,NULL,22',20
20972,8116,4084,NULL,07',20
20973,8117,2530,NULL,81',42
20974,8117,3251,1045,83',40
20975,8117,2053,2299,67',42
20976,8118,4477,2839,35',1
20977,8119,4659,NULL,08',45
20978,8119,4654,4659,50',45
20979,8119,2603,NULL,48',17
20980,8119,4659,4654,67',45
20981,8119,4405,NULL,18',45
20779,8080,4151,NULL,32',11
20780,8080,2100,3281,21',11
20782,8074,3366,3066,71',39
20783,8074,4515,4514,22',34
20784,8081,2935,2934,54',12
20785,8081,3154,NULL,57',10
20786,8081,2616,2934,19',12
20787,8077,3483,4586,82',40
20788,8077,4306,3187,90',40
20790,8077,4290,2529,69',36
20791,8077,4290,2529,19',36
20794,8078,4503,4287,73',4
20796,8079,4395,NULL,74',29
20797,8079,2613,NULL,12',29
20798,8079,2274,NULL,47',29
20800,8090,2839,4477,58',1
20801,8090,4287,4496,06',4
20802,8083,3712,NULL,26',10
20803,8083,4138,3137,36',10
20805,8083,1575,2148,66',10
20806,8083,3154,2122,59',10
20807,8084,4145,NULL,02',11
20808,8084,4145,3281,69',11
20809,8085,4592,3878,77',40
20810,8085,4341,NULL,35',23
20811,8085,4592,3483,71',40
20812,8086,4408,4656,49',45
20813,8086,4657,2531,80',45
20814,8086,4657,NULL,57',45
20815,8086,1208,2530,90 +1',42
20816,8091,3121,2270,90 +3',21
20817,8091,2616,3448,25',12
20818,8087,4204,4437,84',36
20819,8087,2622,2755,31',2
20820,8087,3744,4290,49',36
20821,8087,4492,2755,12',2
20822,8088,1632,NULL,68',25
20823,8088,4572,3241,14',17
20824,8089,4542,3066,79',39
20825,8089,3850,NULL,20',29
20828,8089,3850,2274,42',29
20829,8052,4480,NULL,64',1
20830,8052,2839,3547,90 +1',1
20831,8052,2839,3046,73',1
20832,8052,4481,2839,84',1
20833,8052,4213,NULL,43',23
20834,8052,4213,4342,69',23
20835,8052,4342,3919,59',23
20836,8052,2839,4480,20',1
20837,8052,4481,2839,87',1
20838,8052,4252,4477,50',1
20839,8053,2669,4701,52',39
20840,8053,4697,4048,03',39
20841,8053,4701,3366,56',39
20842,8060,800,NULL,72',4
20843,8060,800,4103,42',4
20844,8060,3388,NULL,02',7
20845,8054,4657,4654,52',45
20846,8054,4308,NULL,56',34
20847,8054,2531,NULL,19',45
20848,8055,2616,3285,90',12
20850,8056,4151,4145,02',11
20851,8056,4328,4148,50',11
20852,8056,4349,3681,63',14
20853,8056,4356,NULL,15',14
20855,8056,4151,4328,04',11
20856,8056,4349,4353,75',14
20857,8061,4138,3712,10',10
20858,8061,4138,NULL,16',10
20859,8061,2916,1575,27',10
20860,8057,4306,NULL,05',40
20862,8058,3851,NULL,24',20
20863,8058,2530,1629,90',42
20864,8058,2796,3703,16',42
20865,8058,1131,NULL,67',42
20866,8058,4627,4619,10',20
20867,8050,2796,2299,12',42
20869,8050,2047,2796,49',42
20982,8120,3513,NULL,05',21
20983,8120,3513,NULL,78',21
20984,8120,4554,4549,24',23
20985,8125,4477,NULL,06',1
20986,8125,4477,4472,85',1
20987,8125,3803,2755,68',2
20988,8126,3247,NULL,45 +2',34
20989,8124,4138,2122,56',10
20991,8124,4525,4138,46',10
20993,8124,3462,3154,50',10
20994,8131,3281,4145,85',11
20995,8131,4148,4145,63',11
20996,8132,4346,2214,42',23
20999,8132,4549,NULL,33',23
21000,8132,4627,4618,50',20
21001,8132,4615,4627,03',20
21002,8127,4363,3681,90 +4',14
21003,8127,4707,4558,84',14
21004,8127,1887,3030,39',7
21005,8128,335,3447,80',12
21006,8128,3664,NULL,23',12
21007,8129,4701,4048,45 +2',39
21008,8129,3524,3366,48',39
21009,8129,4701,3524,44',39
21010,8130,4290,NULL,75',36
